1521333421.029000 /muse/acc fff  257.8129 941.4077 132.81271
1521333434.210000 /muse/elements/raw_fft0 fffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff  18.169212 22.911364 13.577745 5.502113 -0.15010455 -0.94458634 1.247961 -3.241454 -3.8437643 -6.8267126 -8.233145 -6.9777145 -7.7355685 -9.034509 -6.1805525 -7.255629 -3.0711513 -2.5793018 -11.009826 -11.536033 -6.2877474 -7.370051 -9.808064 -8.233284 -7.5758796 -8.85292 -10.405883 -7.071175 -7.05361 -14.724068 -13.43338 -19.68785 -13.320052 -8.805031 -8.482174 -5.9973645 -11.621082 -6.0521336 -5.0489087 -5.836613 -9.236727 -14.031787 -10.854613 -7.4987416 -13.141549 -12.959714 -8.104762 -11.850639 -16.981197 -13.823666 -11.422359 -11.696966 -16.31365 -11.77409 -12.7909 -20.014206 -18.111456 -19.89328 -14.287996 -13.801481 -12.790068 -17.907999 -16.841545 -16.14367 -18.649021 -15.267164 -16.833519 -28.363708 -25.108784 -27.936996 -29.634928 -26.085846 -19.39293 -24.748106 -23.907146 -15.692477 -13.18151 -19.789665 -20.803513 -13.496963 -17.290682 -19.956547 -16.866236 -11.82198 -10.842934 -14.65631 -15.060751 -16.97433 -15.540945 -18.199036 -16.56151 -13.835339 -15.569354 -18.531958 -18.54111 -14.380054 -14.108935 -19.683983 -24.187782 -17.368639 -21.755081 -20.1906 -19.001667 -20.935251 -15.540448 -16.560234 -14.671704 -18.742794 -15.622174 -12.072416 -12.257949 -10.450004 -13.694497 -16.70395 -19.37493 -19.219786 -17.798063 -17.68416 -19.77555 -23.978643 -25.250656 -24.813404 -22.782347 -23.536242 -24.504234 -26.859539 -23.979965 -21.524273 -21.385798
1521333434.210000 /muse/elements/raw_fft1 fffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff  9.944036 16.698694 6.2026224 -6.415288 -8.1252 -13.479064 -9.219883 -12.975129 -11.8166895 -14.69782 -13.747544 -16.832167 -10.115634 -8.240448 -6.685348 -7.9718246 -9.254022 -11.243539 -17.586557 -18.517002 -14.847044 -13.106808 -17.51097 -15.533537 -16.264103 -14.480896 -13.896306 -17.01971 -15.848399 -17.38946 -18.066866 -20.305958 -20.243956 -20.805153 -20.381334 -18.971878 -21.692371 -18.966545 -21.344118 -20.763489 -22.277485 -21.094881 -19.312475 -18.482096 -22.40072 -21.435932 -17.367088 -18.559078 -19.416388 -20.774876 -23.477694 -23.53241 -21.633131 -21.507446 -20.445328 -21.666412 -24.34734 -20.138119 -22.908808 -25.486252 -20.436499 -19.717129 -23.61145 -22.278395 -21.128767 -23.830227 -29.687777 -28.721094 -28.621326 -30.79852 -27.438692 -27.807384 -29.245905 -33.30262 -27.097046 -24.18344 -25.647873 -22.668068 -22.578688 -21.867226 -22.488388 -22.79792 -22.72514 -27.021149 -23.919395 -19.195389 -21.476604 -29.155056 -28.66952 -29.473541 -25.893496 -27.235819 -24.484692 -22.677235 -23.666887 -25.568125 -22.776632 -23.481722 -23.833216 -24.55735 -29.190435 -23.901495 -24.5299 -31.80661 -36.967445 -24.969408 -27.774862 -27.028627 -25.896448 -24.929611 -26.583347 -26.023499 -26.722698 -25.090618 -25.504698 -28.54788 -26.03229 -30.61714 -30.719896 -31.7631 -30.101683 -29.667591 -26.376831 -26.595469 -27.640842 -32.592392 -30.641634 -37.207775 -29.785662
1521333434.211000 /muse/elements/raw_fft2 fffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff  22.46705 26.436333 18.48923 -1.5329126 -2.0267181 -6.946209 -3.6329288 -6.297241 -8.543853 -7.1460004 -9.677684 -14.159623 -10.284127 -14.577424 -15.471537 -16.945303 -13.959134 -14.499031 -16.034609 -19.02653 -18.593788 -14.684353 -20.621807 -20.106249 -17.552998 -19.01233 -18.88675 -18.07714 -20.432981 -21.507568 -16.834862 -20.54455 -19.023851 -19.425562 -24.847197 -20.444798 -23.235308 -19.159376 -17.868696 -18.65702 -23.287825 -20.924555 -20.907913 -23.018507 -21.43755 -24.358175 -22.497284 -21.649342 -23.416632 -21.755974 -22.625937 -20.918888 -19.76803 -24.29015 -25.654594 -24.460155 -22.435337 -19.569365 -19.298302 -20.502184 -20.529606 -24.078564 -24.152601 -23.579226 -23.571075 -24.116463 -26.13847 -25.15902 -26.790895 -25.673956 -27.601877 -31.38546 -26.323023 -27.953823 -28.217737 -28.125782 -25.367836 -23.007204 -25.741 -26.145714 -24.858204 -24.574331 -30.146326 -26.193775 -23.135262 -22.747932 -22.487497 -20.786144 -21.59769 -23.277437 -24.095066 -21.064087 -22.421133 -22.559992 -20.299366 -26.393124 -27.0446 -24.965872 -23.470572 -24.677607 -23.390085 -22.869244 -24.48721 -24.20985 -24.11299 -26.462973 -27.333601 -28.472237 -28.858063 -25.367271 -26.561556 -28.085928 -30.58747 -26.862906 -25.990864 -25.765375 -27.228094 -25.655466 -26.996613 -24.615578 -26.744223 -27.947535 -29.894161 -27.286102 -27.659485 -24.393427 -27.143417 -31.296556 -23.956675
1521333434.211000 /muse/elements/raw_fft3 fffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff  22.81276 27.831516 24.793682 19.932535 18.859766 13.700104 9.526143 1.7803233 4.7841535 1.4390954 -1.7946074 -2.2864065 -2.1314766 -1.4957058 -2.4407802 -7.090939 -10.091965 -14.993581 -14.909114 -9.580418 -9.10879 -13.335065 -8.922811 -9.820165 -15.007478 -12.704322 -10.496638 -7.7806854 -10.502409 -13.976288 -17.072115 -19.183924 -16.103014 -15.476069 -13.803576 -14.637153 -8.717812 -9.18813 -11.889778 -11.333338 -11.893562 -12.025053 -15.602973 -16.810873 -16.740976 -17.114872 -15.903755 -17.746216 -15.348221 -14.71631 -15.554624 -14.911514 -10.67109 -13.446574 -22.047533 -18.34221 -18.239676 -18.818943 -15.927721 -16.400597 -15.21415 -16.74678 -21.37794 -19.213427 -24.556707 -20.258965 -18.801706 -20.462078 -26.905506 -32.993626 -28.296434 -29.030748 -24.40011 -25.465271 -20.278193 -21.768291 -25.30202 -20.94601 -19.899237 -19.762642 -15.679322 -16.914476 -23.730894 -18.271389 -13.733515 -12.577358 -17.54898 -18.762661 -15.811813 -18.754364 -23.002342 -21.472277 -19.428389 -17.361242 -17.940882 -18.787407 -20.711756 -24.09749 -19.032227 -16.521788 -18.793114 -24.426796 -20.766603 -23.45379 -27.134184 -28.963562 -26.62937 -24.081078 -23.276983 -23.227535 -22.119356 -23.098318 -21.6227 -24.326199 -25.555279 -19.681545 -21.209421 -22.306831 -21.65216 -20.650892 -22.393164 -21.814096 -26.055553 -23.173918 -22.845774 -23.067385 -22.847973 -22.667454 -26.486282
1521333434.211000 /muse/elements/low_freqs_absolute ffff  1.3671737 0.5887508 1.6966945 1.3649609
1521333434.211000 /muse/elements/alpha_absolute ffff  0.5443451 0.20518675 -0.08583192 0.6018864
1521333434.212000 /muse/elements/beta_absolute ffff  0.4472815 -0.3477608 -0.5805389 0.21238476
1521333434.212000 /muse/elements/delta_absolute ffff  1.3033683 0.55677134 1.6889464 1.2170687
1521333434.212000 /muse/elements/gamma_absolute ffff  0.31942344 -0.8324519 -0.9396985 -0.07775213
1521333434.212000 /muse/elements/theta_absolute ffff  0.5027342 -0.560054 -0.055766106 0.8252722
1521333434.212000 /muse/elements/alpha_session_score ffff  0.2264151 0.95714283 0.5915493 0.3220339
1521333434.212000 /muse/elements/beta_session_score ffff  0.29411766 0.60465115 0.27906978 0.25531915
1521333434.212000 /muse/elements/delta_session_score ffff  0.84033614 0.39252338 1.0 0.31304348
1521333434.212000 /muse/elements/gamma_session_score ffff  0.7948718 0.5652174 0.34146342 0.31578946
1521333434.212000 /muse/elements/theta_session_score ffff  0.6494845 0.0 0.48305085 0.5
1521333434.212000 /muse/eeg ffff  819.200195312 792.880554199 944.218688965 860.324707031
1521333434.212000 /muse/eeg ffff  819.200195312 792.880554199 945.863708496 865.259643555
1521333434.212000 /muse/eeg ffff  812.620300293 794.525512695 944.218688965 870.194580078
1521333434.212000 /muse/eeg ffff  819.200195312 796.170471191 945.863708496 868.549621582
1521333434.212000 /muse/eeg ffff  827.425109863 796.170471191 947.508666992 863.614685059
1521333434.212000 /muse/eeg ffff  820.845214844 794.525512695 949.153686523 863.614685059
1521333434.212000 /muse/eeg ffff  824.135131836 794.525512695 949.153686523 863.614685059
1521333434.212000 /muse/acc fff  250.000396729 941.407714844 132.812713623
1521333434.212000 /muse/acc fff  246.09413147 949.220214844 128.906448364
1521333434.232000 /muse/acc fff  250.000396729 941.407714844 128.906448364
1521333434.261000 /muse/eeg ffff  822.49017334 796.170471191 950.79864502 870.194580078
1521333434.261000 /muse/eeg/quantization iiii  1 1 1 1
1521333434.261000 /muse/eeg ffff  824.135131836 797.815490723 952.443603516 871.839599609
1521333434.261000 /muse/eeg ffff  827.425109863 796.170471191 954.088623047 871.839599609
1521333434.261000 /muse/eeg ffff  820.845214844 796.170471191 952.443603516 873.484558105
1521333434.262000 /muse/eeg ffff  822.49017334 797.815490723 952.443603516 878.419494629
1521333434.262000 /muse/eeg ffff  825.780151367 799.460449219 955.733581543 884.999450684
1521333434.262000 /muse/eeg ffff  829.070068359 799.460449219 955.733581543 888.289367676
1521333434.262000 /muse/eeg ffff  829.070068359 801.105407715 959.02355957 889.934387207
1521333434.262000 /muse/eeg ffff  827.425109863 801.105407715 959.02355957 894.86932373
1521333434.262000 /muse/eeg ffff  829.070068359 801.105407715 957.378540039 899.804260254
1521333434.262000 /muse/eeg ffff  830.715087891 802.750427246 959.02355957 906.384155273
1521333434.262000 /muse/eeg ffff  834.005004883 804.395385742 957.378540039 898.159240723
1521333434.262000 /muse/eeg ffff  837.29498291 804.395385742 959.02355957 896.514282227
1521333434.262000 /muse/eeg ffff  834.005004883 807.68536377 955.733581543 893.224304199
1521333434.262000 /muse/eeg ffff  827.425109863 807.68536377 955.733581543 888.289367676
1521333434.263000 /muse/elements/alpha_relative ffff  0.0975399 0.19345823 0.016777229 0.1349121
1521333434.263000 /muse/elements/beta_relative ffff  0.07765675 0.0571305 0.0040035937 0.05502364
1521333434.263000 /muse/elements/delta_relative ffff  0.6788037 0.6954886 0.95982486 0.5562029
1521333434.263000 /muse/elements/gamma_relative ffff  0.0570172 0.018250838 0.0017165671 0.028210606
1521333434.263000 /muse/elements/theta_relative ffff  0.08898248 0.035671856 0.017677732 0.22565074
1521333434.263000 /muse/elements/horseshoe ffff  1.0 1.0 1.0 1.0
1521333434.263000 /muse/elements/is_good iiii  1 1 1 0
1521333434.263000 /muse/elements/blink i  0
1521333434.263000 /muse/elements/jaw_clench i  0
1521333434.263000 /muse/elements/touching_forehead i  1
1521333434.263000 /muse/elements/experimental/concentration f  0.9268562
1521333434.263000 /muse/elements/experimental/mellow f  0.15366727
1521333434.263000 /muse/elements/raw_fft0 fffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff  18.737148 23.53769 14.447404 4.885057 -1.4650134 -2.1624439 0.4974374 -4.0785985 -5.0531254 -7.425914 -9.666009 -7.2330403 -7.708908 -9.53839 -6.2838264 -7.424873 -2.9273348 -2.4067826 -11.029708 -12.698777 -6.926177 -7.2261415 -9.744641 -9.345533 -8.113085 -8.964696 -10.799031 -7.704316 -7.6144466 -14.615647 -13.879955 -22.71317 -13.800567 -8.538354 -8.682061 -6.7729526 -11.522211 -6.2622933 -5.8657217 -7.393243 -11.081025 -14.57484 -10.952943 -7.2843304 -12.856061 -12.28518 -7.9105186 -12.106828 -16.495895 -13.23178 -10.442579 -11.463762 -18.505243 -12.368537 -12.680225 -18.876404 -18.717922 -20.416866 -14.271987 -13.707776 -12.446018 -17.745266 -16.659372 -16.66621 -19.254206 -16.296467 -17.632275 -29.006634 -25.047695 -27.606329 -29.777115 -25.620403 -19.410347 -24.990389 -22.434502 -14.816975 -12.505822 -18.58226 -21.07243 -13.946691 -16.81093 -20.160038 -17.21276 -12.511555 -11.250163 -15.166811 -15.9881735 -17.171862 -14.791499 -17.917578 -17.765757 -14.244074 -16.70906 -18.154453 -17.414259 -14.041289 -13.7008915 -19.23221 -23.632425 -17.443462 -22.054844 -19.77168 -19.300926 -21.885908 -15.27922 -16.361162 -14.645333 -20.257948 -16.01244 -11.428096 -12.32623 -10.90708 -13.291351 -16.607336 -19.78688 -19.983002 -17.648542 -16.749645 -19.351458 -24.43286 -25.710382 -24.380941 -23.04939 -23.715313 -24.082083 -26.550718 -23.798012 -21.502462 -21.506065
1521333434.264000 /muse/elements/raw_fft1 fffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff  10.028747 18.118238 8.433387 -4.1008067 -8.049574 -13.262958 -9.485768 -11.83655 -11.916939 -13.843892 -13.942662 -16.875284 -9.985146 -8.153004 -6.417124 -7.907693 -9.006956 -10.553888 -16.856936 -18.28306 -14.951371 -13.531108 -18.082872 -15.3949795 -16.09768 -13.921847 -13.597591 -17.044071 -16.140245 -17.834951 -17.8242 -21.22797 -19.679052 -21.30274 -20.63879 -18.793434 -21.793928 -19.059328 -21.190176 -20.386148 -22.011763 -22.00329 -19.877455 -17.688148 -22.943365 -22.233665 -17.556046 -18.195568 -19.367395 -20.518557 -21.810135 -23.469028 -21.988062 -21.695105 -19.979015 -21.934458 -24.272621 -19.889378 -20.895731 -23.276054 -20.510637 -19.80415 -24.141916 -22.335268 -21.065775 -23.401312 -30.324242 -29.399082 -28.999977 -31.706293 -27.904644 -27.178738 -29.281258 -33.774197 -27.77282 -24.411966 -25.499376 -22.519306 -22.79213 -23.030704 -23.290316 -22.358246 -22.129955 -26.10784 -23.953766 -19.387495 -21.01617 -28.388784 -28.64467 -29.808153 -26.61506 -27.574846 -24.949175 -23.78998 -23.248209 -25.580105 -24.017242 -25.080297 -24.596317 -24.17464 -29.430397 -23.596159 -24.039738 -32.43642 -36.13868 -24.247131 -28.251238 -28.234089 -25.994127 -24.384071 -27.391487 -27.739334 -27.34432 -25.182577 -25.551826 -28.222363 -25.714132 -30.51849 -31.354586 -31.32642 -30.3612 -29.599253 -26.371286 -26.493057 -27.700369 -31.998447 -30.704845 -37.11592 -29.296696
1521333434.264000 /muse/elements/raw_fft2 fffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff  24.269913 27.829533 20.180944 -0.23402 -1.2070466 -4.1986303 -2.6800265 -3.5073202 -6.362755 -5.7565866 -8.44403 -14.118047 -9.005622 -13.522257 -13.1536665 -16.113861 -14.117827 -13.408483 -15.829107 -17.91506 -17.007467 -14.564252 -18.50536 -18.528143 -16.736065 -18.844118 -18.87795 -17.71151 -19.46674 -18.554832 -15.586056 -19.349623 -17.301207 -19.32147 -24.173569 -19.709885 -21.776928 -18.323032 -17.787529 -17.93894 -23.096163 -20.931917 -20.258718 -22.603157 -20.80844 -24.648678 -20.914112 -19.72179 -23.21124 -20.315676 -22.927465 -20.959892 -19.925365 -24.392237 -23.90366 -24.15055 -21.951567 -19.025076 -19.934929 -21.148376 -21.9195 -24.460379 -23.62394 -23.527021 -23.178741 -24.570446 -26.909172 -25.148478 -26.44617 -25.451897 -26.774683 -31.832766 -26.03974 -27.439898 -27.98643 -27.498837 -26.122023 -22.72331 -26.392515 -25.730568 -25.081236 -23.483349 -30.43439 -24.55534 -22.50552 -22.118841 -22.192358 -20.546898 -21.318523 -23.447083 -24.028809 -20.887753 -22.694942 -23.143314 -20.560392 -26.457766 -27.488892 -24.331217 -24.155293 -24.199896 -23.999453 -23.479721 -24.233582 -24.481634 -24.187716 -26.736092 -28.103285 -28.430437 -28.887802 -25.020927 -26.419535 -27.992357 -30.263426 -26.241749 -26.250275 -26.315779 -26.790415 -24.950901 -27.504812 -24.400196 -26.983587 -27.9356 -30.452427 -27.343412 -27.781591 -23.916056 -27.34765 -30.45807 -24.358677
1521333434.265000 /muse/elements/raw_fft3 fffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff  22.285315 27.508566 24.34704 19.360025 18.422832 13.6377 8.753021 0.12651967 4.0172644 0.84035563 -1.7529029 -2.2383623 -2.5517654 -1.8526303 -2.3194897 -6.1674547 -9.9615345 -13.413902 -15.436019 -9.547498 -8.643412 -12.483568 -9.036913 -10.42602 -15.340748 -13.8635 -11.345864 -9.137244 -11.813457 -14.500645 -16.95892 -19.901398 -15.853453 -15.560939 -14.765604 -15.223045 -8.563759 -9.320706 -11.955578 -11.331992 -12.520612 -11.90283 -14.702976 -16.987246 -17.466995 -17.97104 -16.195314 -16.851109 -15.274424 -15.103491 -14.898902 -14.684537 -10.904099 -14.0522375 -22.388176 -17.651548 -18.73568 -18.732185 -16.015474 -16.969591 -15.8597555 -16.503027 -20.614357 -18.918718 -24.153028 -19.636097 -18.702564 -20.458185 -25.266369 -32.702168 -27.784311 -29.295181 -25.376314 -26.126 -20.493448 -22.056992 -26.296669 -20.043657 -19.512333 -20.714676 -16.104647 -16.990803 -23.350534 -17.989536 -14.898645 -13.0248 -17.146189 -18.28985 -15.541325 -18.45851 -23.522175 -21.521877 -19.698399 -18.026976 -18.526184 -18.637407 -20.230106 -24.004139 -19.397436 -16.32003 -18.155905 -25.793148 -20.972176 -22.84379 -25.753496 -29.171707 -27.96913 -24.593914 -22.738316 -23.046352 -22.400187 -22.983109 -20.806637 -24.610998 -25.48279 -20.17557 -21.59952 -21.860666 -21.17848 -20.519817 -22.377743 -21.334196 -26.206915 -23.851858 -22.951336 -22.854385 -22.798635 -22.49492 -26.524212
1521333434.265000 /muse/elements/low_freqs_absolute ffff  1.440403 0.7826122 1.864406 1.3649609
1521333434.265000 /muse/elements/alpha_absolute ffff  0.5443451 0.20518675 0.099008255 0.6018864
1521333434.265000 /muse/elements/beta_absolute ffff  0.445342 -0.32453245 -0.52326196 0.21238476
1521333434.265000 /muse/elements/delta_absolute ffff  1.386907 0.76088953 1.85648 1.2170687
1521333434.265000 /muse/elements/gamma_absolute ffff  0.3111686 -0.82011765 -0.8910512 -0.07775213
1521333434.265000 /muse/elements/theta_absolute ffff  0.50446725 -0.5290747 0.12171458 0.8252722
1521333434.265000 /muse/elements/alpha_session_score ffff  0.2264151 1.0 0.85915494 0.3220339
1521333434.265000 /muse/elements/beta_session_score ffff  0.29411766 0.6511628 0.41860464 0.25531915
1521333434.265000 /muse/elements/delta_session_score ffff  0.90756303 0.5943396 1.0 0.31304348
1521333434.265000 /muse/elements/gamma_session_score ffff  0.7692308 0.5869565 0.46341464 0.31578946
1521333434.265000 /muse/elements/theta_session_score ffff  0.65625 0.030612245 0.63559324 0.5
1521333434.265000 /muse/eeg ffff  830.715087891 807.68536377 954.088623047 886.64440918
1521333434.265000 /muse/acc fff  257.812896729 941.407714844 132.812713623
1521333434.276000 /muse/acc fff  253.906646729 941.407714844 128.906448364
1521333434.289000 /muse/drlref ff  1641935.5 1648387.125
1521333434.289000 /muse/acc fff  265.625427246 949.220214844 132.812713623
1521333434.313000 /muse/acc fff  269.531677246 949.220214844 132.812713623
1521333434.341000 /muse/eeg ffff  830.715087891 810.975280762 957.378540039 886.64440918
1521333434.341000 /muse/eeg/quantization iiii  1 1 1 1
1521333434.341000 /muse/eeg ffff  834.005004883 812.620300293 959.02355957 880.064453125
1521333434.341000 /muse/eeg ffff  834.005004883 815.91027832 959.02355957 880.064453125
1521333434.341000 /muse/eeg ffff  829.070068359 814.265258789 960.668518066 883.354431152
1521333434.341000 /muse/eeg ffff  829.070068359 812.620300293 955.733581543 876.774536133
1521333434.341000 /muse/eeg ffff  830.715087891 812.620300293 957.378540039 880.064453125
1521333434.341000 /muse/eeg ffff  842.229919434 814.265258789 959.02355957 880.064453125
1521333434.341000 /muse/eeg ffff  848.809875488 815.91027832 959.02355957 883.354431152
1521333434.341000 /muse/eeg ffff  848.809875488 820.845214844 963.958496094 881.709472656
1521333434.341000 /muse/eeg ffff  850.454833984 822.49017334 963.958496094 883.354431152
1521333434.341000 /muse/eeg ffff  850.454833984 824.135131836 962.313476562 884.999450684
1521333434.341000 /muse/eeg ffff  855.389770508 825.780151367 959.02355957 883.354431152
