1521333336.730000 /muse/acc fff  273.43793 937.50146 128.90645
1521333337.980000 /muse/elements/low_freqs_absolute ffff  1.3174273 1.4001241 1.3748482 1.3483869
1521333337.980000 /muse/elements/alpha_absolute ffff  0.6066294 0.4425542 0.17354837 0.43082237
1521333337.980000 /muse/elements/beta_absolute ffff  0.64544046 -0.1255111 -0.30497277 0.19253336
1521333337.980000 /muse/elements/delta_absolute ffff  1.2870926 1.3479652 1.3284512 1.3037709
1521333337.980000 /muse/elements/gamma_absolute ffff  0.18772328 -0.7903203 -0.9737718 -0.17049813
1521333337.980000 /muse/elements/theta_absolute ffff  0.14650358 0.45384917 0.38056326 0.33797577
1521333337.980000 /muse/elements/alpha_session_score ffff  0.027777778 0.42592594 0.32098764 0.14814815
1521333337.980000 /muse/elements/beta_session_score ffff  0.5 0.40677965 0.2857143 0.09375
1521333337.980000 /muse/elements/delta_session_score ffff  0.375 0.60240966 0.50526315 0.2804878
1521333337.981000 /muse/elements/gamma_session_score ffff  0.08196721 0.19672132 0.0 0.26530612
1521333337.981000 /muse/elements/theta_session_score ffff  0.0 0.44 0.41129032 0.22018349
1521333337.981000 /muse/eeg ffff  832.360046387 838.940002441 843.874938965 837.29498291
1521333337.981000 /muse/eeg ffff  829.070068359 837.29498291 843.874938965 835.650024414
1521333337.981000 /muse/eeg ffff  827.425109863 837.29498291 842.229919434 842.229919434
1521333337.981000 /muse/eeg ffff  820.845214844 835.650024414 840.584960938 843.874938965
1521333337.981000 /muse/eeg ffff  820.845214844 835.650024414 838.940002441 843.874938965
1521333337.981000 /muse/drlref ff  1641935.5 1648387.125
1521333337.981000 /muse/acc fff  269.531677246 933.595214844 140.625213623
1521333337.988000 /muse/acc fff  277.344177246 937.501464844 144.531478882
1521333338.012000 /muse/acc fff  281.250427246 937.501464844 140.625213623
1521333338.040000 /muse/acc fff  277.344177246 941.407714844 140.625213623
1521333338.069000 /muse/eeg ffff  827.425109863 838.940002441 837.29498291 845.519897461
1521333338.069000 /muse/eeg/quantization iiii  1 1 1 1
1521333338.069000 /muse/eeg ffff  825.780151367 837.29498291 837.29498291 840.584960938
1521333338.069000 /muse/eeg ffff  830.715087891 838.940002441 835.650024414 840.584960938
1521333338.069000 /muse/eeg ffff  830.715087891 840.584960938 835.650024414 843.874938965
1521333338.069000 /muse/eeg ffff  825.780151367 840.584960938 834.005004883 840.584960938
1521333338.070000 /muse/eeg ffff  834.005004883 845.519897461 834.005004883 838.940002441
1521333338.070000 /muse/eeg ffff  842.229919434 847.164855957 832.360046387 840.584960938
1521333338.070000 /muse/eeg ffff  843.874938965 848.809875488 832.360046387 838.940002441
1521333338.070000 /muse/eeg ffff  845.519897461 852.09979248 832.360046387 838.940002441
1521333338.070000 /muse/eeg ffff  842.229919434 848.809875488 830.715087891 835.650024414
1521333338.070000 /muse/eeg ffff  840.584960938 848.809875488 830.715087891 834.005004883
1521333338.070000 /muse/eeg ffff  840.584960938 847.164855957 829.070068359 827.425109863
1521333338.070000 /muse/eeg ffff  832.360046387 847.164855957 829.070068359 824.135131836
1521333338.070000 /muse/eeg ffff  830.715087891 847.164855957 829.070068359 824.135131836
1521333338.070000 /muse/eeg ffff  829.070068359 845.519897461 829.070068359 820.845214844
1521333338.070000 /muse/eeg ffff  812.620300293 843.874938965 829.070068359 824.135131836
1521333338.070000 /muse/acc fff  273.437927246 941.407714844 136.718963623
1521333338.073000 /muse/acc fff  277.344177246 941.407714844 136.718963623
1521333338.086000 /muse/drlref ff  1641935.5 1645161.25
1521333338.086000 /muse/acc fff  273.437927246 937.501464844 136.718963623
1521333338.113000 /muse/acc fff  273.437927246 937.501464844 136.718963623
1521333338.127000 /muse/eeg ffff  817.555236816 843.874938965 829.070068359 825.780151367
1521333338.128000 /muse/elements/alpha_relative ffff  0.12745936 0.085108474 0.05218867 0.108571075
1521333338.128000 /muse/elements/beta_relative ffff  0.16049357 0.023640813 0.017520167 0.053673945
1521333338.128000 /muse/elements/delta_relative ffff  0.61456895 0.79649365 0.84183425 0.73048365
1521333338.128000 /muse/elements/gamma_relative ffff  0.05406788 0.005656887 0.003962975 0.024408482
1521333338.128000 /muse/elements/theta_relative ffff  0.043410257 0.089100204 0.08449395 0.08286288
1521333338.128000 /muse/elements/horseshoe ffff  1.0 1.0 1.0 1.0
1521333338.128000 /muse/elements/is_good iiii  1 1 1 1
1521333338.128000 /muse/elements/blink i  0
1521333338.128000 /muse/elements/jaw_clench i  0
1521333338.128000 /muse/elements/touching_forehead i  1
1521333338.128000 /muse/elements/experimental/concentration f  0.62085027
1521333338.128000 /muse/elements/experimental/mellow f  0.8796406
1521333338.129000 /muse/elements/raw_fft0 fffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff  7.3509793 12.885637 12.0653 6.528626 0.37554815 -4.2013507 -9.288637 -10.577482 -7.5362167 -4.8720264 -7.020181 -4.9452386 -4.01468 -6.8321195 -9.817725 -7.9065514 -2.907019 -3.4241009 -4.333582 -3.7492104 -7.509166 -8.240551 -4.991452 -2.8395987 -5.879791 -0.9892029 -2.7323902 -9.9305525 -7.4529433 -7.679326 -12.273729 -12.940754 -4.5689836 -2.4188669 -7.5374618 -14.264862 -14.43608 -13.375468 -12.747908 -13.604853 -7.9169903 -6.7088475 -9.273872 -6.2588305 -8.861856 -12.518596 -15.852952 -18.259045 -15.63624 -9.123066 -6.786929 -5.654254 -13.776178 -22.118986 -17.816103 -11.310566 -10.395184 -16.411528 -13.271422 -14.533042 -10.88317 -10.322383 -17.45069 -18.590488 -17.701025 -19.862211 -19.950815 -17.280401 -23.430777 -32.48727 -29.40758 -28.551683 -23.235842 -20.705656 -20.788607 -20.585665 -24.731401 -22.487123 -16.065773 -11.472869 -13.250327 -13.471221 -10.016642 -12.139406 -19.065248 -17.56796 -20.058235 -17.883402 -12.713343 -14.581735 -21.101116 -20.342424 -19.022081 -14.550907 -15.789932 -20.967405 -19.336657 -14.376974 -16.121588 -17.6344 -18.42353 -18.17693 -17.872633 -15.647354 -12.397602 -13.732071 -14.431053 -20.121021 -16.927113 -14.875273 -18.72244 -20.994839 -18.36493 -15.391781 -18.132923 -21.405155 -23.300974 -17.65754 -18.538185 -21.228386 -25.904839 -23.83638 -27.128016 -25.050068 -29.911629 -23.900547 -19.507404 -18.94355 -19.23704
1521333338.129000 /muse/elements/raw_fft1 fffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff  16.117132 20.954432 13.668339 7.103722 -2.230181 -1.4876456 -0.91926235 -5.896582 -5.7764206 -5.373584 -6.0520277 -8.887566 -9.328945 -9.22165 -8.943942 -9.564788 -10.257146 -11.28505 -14.530201 -16.113388 -11.06101 -13.621735 -13.795113 -13.887855 -16.952238 -15.17079 -15.862324 -22.430775 -18.8595 -23.324581 -24.083357 -20.652115 -19.535683 -16.23941 -20.99283 -17.351063 -15.952879 -26.153708 -24.127182 -21.514149 -22.721754 -17.509361 -14.273986 -20.847439 -23.71199 -20.655863 -21.794094 -21.976473 -21.62254 -25.88395 -24.16609 -23.200592 -24.316849 -25.10552 -31.626272 -26.242502 -24.64692 -23.507368 -27.259304 -28.74234 -30.070217 -25.04919 -25.305729 -28.870214 -28.617647 -26.098501 -24.981316 -33.450428 -29.197573 -29.703709 -31.930378 -36.343624 -29.149393 -26.407251 -21.881113 -23.682615 -25.509394 -26.495255 -27.570644 -28.632324 -26.692522 -27.022375 -25.258728 -26.106998 -24.15814 -21.09214 -22.269098 -26.00698 -20.211035 -22.567024 -23.366087 -25.288889 -26.814491 -24.66474 -26.056158 -27.820372 -29.947119 -29.78972 -28.699816 -28.669207 -27.30255 -29.790695 -26.270409 -24.077402 -29.523155 -27.351324 -27.0131 -29.0481 -31.081493 -34.50061 -33.676468 -32.41084 -27.221397 -29.416868 -24.962399 -30.547876 -33.075058 -32.33029 -33.19552 -28.923368 -34.208725 -34.663754 -32.435764 -27.432734 -29.439066 -32.005226 -30.412008 -30.57079 -33.63331
1521333338.129000 /muse/elements/raw_fft2 fffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff  14.739496 19.474691 12.459335 6.5764523 -1.507801 -3.1988733 -3.2969522 -2.8412914 -5.243322 -7.9758973 -10.76589 -12.515468 -9.44782 -12.304508 -16.711378 -15.183897 -14.905353 -16.778929 -19.755224 -18.460032 -17.36455 -16.620316 -14.534589 -14.657046 -14.417745 -18.939014 -13.579989 -15.863153 -17.472874 -22.23269 -24.311686 -24.505068 -19.882479 -19.076483 -24.345818 -24.743814 -22.685446 -26.646547 -25.898504 -25.359135 -20.373331 -20.364294 -23.617304 -25.603266 -23.347792 -21.33891 -19.196516 -21.676893 -21.9853 -26.305878 -27.233812 -22.79565 -21.751905 -22.214117 -22.448881 -22.454782 -26.590471 -24.611027 -25.833673 -29.8396 -26.504496 -29.77084 -24.753399 -22.25389 -22.826653 -27.204914 -31.21216 -29.736927 -28.917122 -32.953693 -31.61202 -32.279533 -31.256943 -30.79328 -26.358667 -26.320381 -30.614143 -33.480156 -28.14625 -27.896759 -26.234015 -26.336233 -28.129908 -30.29708 -28.13536 -23.531872 -29.33012 -24.605148 -24.890993 -29.486876 -30.60038 -25.670502 -27.308157 -26.413052 -26.065176 -23.22519 -22.521883 -29.045622 -26.734941 -26.85102 -25.833529 -23.624254 -24.118126 -25.869123 -26.280123 -27.4833 -23.965656 -23.961075 -26.980804 -28.056133 -27.729347 -29.13966 -24.83751 -29.018059 -29.153025 -26.794449 -31.291035 -29.85504 -25.555496 -23.678595 -30.22571 -31.714746 -29.533426 -28.218397 -25.690979 -31.4083 -28.297482 -26.357635 -29.05513
1521333338.130000 /muse/elements/raw_fft3 fffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff  7.7331905 14.141645 11.522847 6.456108 0.34861517 -3.7901647 -2.657981 -1.2084647 -3.271635 -5.443503 -7.4520817 -5.3584785 -3.7997456 -4.6490498 -6.943376 -8.52141 -11.863381 -11.00889 -15.697029 -12.658061 -17.088602 -15.960205 -15.031574 -12.579503 -10.579804 -9.379643 -7.0792384 -9.414982 -15.056631 -19.280111 -15.431189 -12.355625 -16.740192 -12.596958 -14.862186 -15.276476 -17.47116 -12.231453 -12.080726 -14.263875 -16.272692 -20.804628 -19.380209 -15.060419 -17.476377 -15.933671 -12.901437 -14.310133 -12.973918 -14.355408 -14.325789 -15.743891 -18.885622 -14.282861 -12.642422 -17.659721 -17.581831 -18.515585 -16.609322 -15.028892 -17.03573 -17.766876 -20.86278 -18.302696 -17.58973 -17.069767 -18.920073 -26.122543 -24.81304 -24.854979 -25.420454 -31.071697 -24.118595 -22.255299 -21.543459 -23.226168 -22.344025 -22.08601 -23.577688 -18.951902 -16.378326 -14.914039 -14.690774 -16.456253 -20.013603 -23.206274 -18.313663 -16.951202 -17.965271 -18.302107 -18.25676 -21.899921 -23.5405 -23.972801 -21.13024 -20.88911 -19.572897 -23.683367 -20.911009 -22.886171 -25.658735 -17.7611 -18.56831 -15.429871 -15.538374 -19.222069 -22.830723 -23.061792 -21.412798 -22.363005 -24.770687 -20.12307 -23.081085 -23.658562 -19.314901 -21.658632 -27.143217 -25.795465 -22.742203 -27.737669 -26.771606 -29.631708 -31.434958 -28.067162 -24.248137 -24.84697 -24.090334 -25.316095 -26.61298
1521333338.130000 /muse/elements/low_freqs_absolute ffff  1.320853 1.4088371 1.3632567 1.3395138
1521333338.130000 /muse/elements/alpha_absolute ffff  0.6080126 0.3915753 0.11406806 0.4649523
1521333338.130000 /muse/elements/beta_absolute ffff  0.70809853 -0.16473506 -0.35996988 0.15900168
1521333338.130000 /muse/elements/delta_absolute ffff  1.2912115 1.3627849 1.3217185 1.2928486
1521333338.130000 /muse/elements/gamma_absolute ffff  0.23558022 -0.78582 -1.0054868 -0.18322107
1521333338.130000 /muse/elements/theta_absolute ffff  0.14023322 0.4114812 0.32331747 0.34759817
1521333338.130000 /muse/elements/alpha_session_score ffff  0.055555556 0.37383178 0.24691358 0.2037037
1521333338.130000 /muse/elements/beta_session_score ffff  0.7058824 0.33898306 0.16666667 0.0
1521333338.130000 /muse/elements/delta_session_score ffff  0.39215687 0.62650603 0.4893617 0.2682927
1521333338.130000 /muse/elements/gamma_session_score ffff  0.14754099 0.19672132 0.0 0.2244898
1521333338.131000 /muse/elements/theta_session_score ffff  0.0 0.408 0.36290324 0.2293578
1521333338.131000 /muse/eeg/quantization iiii  1 1 1 1
1521333338.131000 /muse/eeg ffff  814.265258789 845.519897461 830.715087891 827.425109863
1521333338.131000 /muse/eeg ffff  815.91027832 845.519897461 827.425109863 830.715087891
1521333338.131000 /muse/eeg ffff  825.780151367 845.519897461 825.780151367 832.360046387
1521333338.131000 /muse/eeg ffff  827.425109863 847.164855957 827.425109863 830.715087891
1521333338.131000 /muse/eeg ffff  830.715087891 845.519897461 830.715087891 840.584960938
1521333338.131000 /muse/eeg ffff  834.005004883 847.164855957 829.070068359 838.940002441
1521333338.131000 /muse/eeg ffff  830.715087891 848.809875488 825.780151367 830.715087891
1521333338.131000 /muse/eeg ffff  829.070068359 850.454833984 825.780151367 830.715087891
1521333338.131000 /muse/eeg ffff  827.425109863 848.809875488 825.780151367 824.135131836
1521333338.131000 /muse/eeg ffff  824.135131836 847.164855957 825.780151367 819.200195312
1521333338.131000 /muse/eeg ffff  822.49017334 847.164855957 825.780151367 812.620300293
1521333338.131000 /muse/eeg ffff  822.49017334 850.454833984 820.845214844 810.975280762
1521333338.131000 /muse/eeg ffff  825.780151367 852.09979248 819.200195312 810.975280762
1521333338.131000 /muse/eeg ffff  830.715087891 853.744812012 820.845214844 809.330322266
1521333338.131000 /muse/eeg ffff  825.780151367 853.744812012 819.200195312 814.265258789
1521333338.131000 /muse/acc fff  273.437927246 937.501464844 136.718963623
1521333338.156000 /muse/acc fff  269.531677246 937.501464844 132.812713623
1521333338.169000 /muse/acc fff  273.437927246 937.501464844 132.812713623
1521333338.197000 /muse/eeg ffff  817.555236816 852.09979248 820.845214844 814.265258789
1521333338.197000 /muse/eeg/quantization iiii  1 1 1 1
1521333338.197000 /muse/eeg ffff  827.425109863 855.389770508 819.200195312 817.555236816
1521333338.197000 /muse/eeg ffff  814.265258789 853.744812012 819.200195312 825.780151367
1521333338.197000 /muse/eeg ffff  809.330322266 852.09979248 822.49017334 827.425109863
1521333338.197000 /muse/eeg ffff  810.975280762 853.744812012 822.49017334 827.425109863
1521333338.197000 /muse/eeg ffff  806.040344238 853.744812012 822.49017334 824.135131836
1521333338.197000 /muse/eeg ffff  814.265258789 855.389770508 822.49017334 822.49017334
1521333338.199000 /muse/elements/alpha_relative ffff  0.1301123 0.066414125 0.043420497 0.11410994
1521333338.199000 /muse/elements/beta_relative ffff  0.1713519 0.02244306 0.016589696 0.049168106
1521333338.199000 /muse/elements/delta_relative ffff  0.59970117 0.8238284 0.85763055 0.72973114
1521333338.199000 /muse/elements/gamma_relative ffff  0.057048652 0.0057270797 0.0039139525 0.023317343
1521333338.199000 /muse/elements/theta_relative ffff  0.041786008 0.08158735 0.078445315 0.08367348
1521333338.199000 /muse/elements/horseshoe ffff  1.0 1.0 1.0 1.0
1521333338.199000 /muse/elements/is_good iiii  1 1 1 1
1521333338.200000 /muse/elements/blink i  0
1521333338.200000 /muse/elements/jaw_clench i  0
1521333338.200000 /muse/elements/touching_forehead i  1
1521333338.200000 /muse/elements/experimental/concentration f  0.6076338
1521333338.200000 /muse/elements/experimental/mellow f  0.86591643
1521333338.200000 /muse/elements/raw_fft0 fffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff  6.742949 12.708382 12.069533 6.408792 0.9087704 -3.84366 -9.4428425 -9.532233 -8.426107 -4.5919 -6.74912 -4.9680133 -3.7000773 -5.820304 -8.439093 -7.340145 -2.0176067 -3.0918117 -3.412646 -3.0873022 -7.9699073 -9.465801 -5.0868196 -2.6495225 -4.9669538 -0.16170873 -2.2531078 -9.187741 -6.2046075 -6.924836 -12.116675 -12.48775 -3.8097324 -2.0013466 -7.2349477 -14.220187 -13.68016 -13.185819 -14.052914 -13.627635 -7.8499594 -6.74029 -9.940548 -5.779431 -7.3131533 -11.440052 -16.398748 -17.994865 -14.928635 -8.496874 -5.6693788 -4.791362 -13.068084 -22.430069 -17.617998 -11.426795 -9.6678915 -14.619533 -12.660425 -14.984729 -11.584012 -10.482161 -17.310856 -18.611275 -18.820942 -20.75109 -19.979874 -17.87276 -23.17624 -32.444687 -30.004635 -29.739672 -23.005058 -20.462551 -20.986992 -21.613935 -23.911526 -20.189821 -15.698194 -11.893019 -13.972474 -13.822587 -10.228374 -12.302405 -18.882294 -18.787203 -20.327688 -17.809832 -13.091238 -14.489775 -19.499857 -20.431185 -18.569342 -15.926282 -17.047567 -21.187767 -19.34533 -14.600286 -15.887046 -17.656393 -18.281382 -17.358072 -17.533787 -15.386568 -12.857227 -14.040899 -14.291181 -20.679296 -17.215567 -14.927413 -19.454987 -22.012564 -18.374187 -16.08311 -18.1878 -21.934788 -23.428776 -17.338758 -17.564764 -20.731352 -25.339357 -23.67125 -27.428783 -25.2822 -29.530218 -24.278004 -19.759953 -18.411453 -18.884287
1521333338.202000 /muse/elements/raw_fft1 fffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff  16.502146 20.890928 13.889634 7.094998 -1.7899824 -1.6932143 -1.4771483 -5.6019325 -5.9493475 -6.113303 -6.1370974 -9.374387 -9.029222 -8.685039 -8.731187 -10.318905 -9.48303 -10.410143 -13.862884 -15.750042 -10.597821 -13.534361 -14.104054 -14.457452 -16.301395 -14.553032 -15.573349 -22.329775 -19.210777 -22.580301 -24.687735 -21.474302 -18.85963 -15.771092 -20.268648 -17.297892 -16.080471 -25.499363 -24.32272 -20.460783 -21.355503 -17.79201 -14.545865 -20.743753 -22.9463 -19.846312 -21.662584 -23.238468 -23.090864 -25.872927 -23.381214 -22.241165 -24.468513 -24.976118 -31.12268 -25.304762 -24.44132 -22.719307 -25.528664 -28.598078 -29.430658 -25.270645 -26.145828 -28.057913 -29.137918 -26.65179 -25.092993 -33.03245 -30.670269 -30.356071 -32.33672 -36.117012 -30.62778 -26.909678 -22.36574 -24.196297 -25.407738 -26.040277 -28.147348 -28.888924 -26.876154 -26.969713 -25.261883 -25.480885 -24.75713 -22.047531 -22.17071 -26.146048 -20.767336 -22.91339 -23.403801 -25.72565 -26.654675 -24.985693 -26.134535 -27.433683 -29.143023 -30.073591 -28.595572 -28.311207 -27.549292 -30.288795 -26.967007 -24.366367 -29.993462 -28.267193 -27.250263 -29.11704 -31.171476 -35.063217 -34.045338 -31.80831 -26.953339 -27.426237 -24.171032 -29.758448 -33.474503 -31.285069 -31.204824 -28.418695 -34.313503 -34.479458 -32.809055 -27.558048 -29.605165 -31.755087 -29.940775 -31.52245 -34.723064
1521333338.202000 /muse/elements/raw_fft2 fffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff  15.108915 19.377317 12.637337 6.324383 -1.6751095 -3.495033 -3.8951209 -2.9042158 -5.2922235 -8.533398 -9.8067665 -12.575085 -9.857915 -12.268443 -16.332064 -15.598413 -14.069507 -15.721668 -19.89028 -18.973883 -16.884962 -15.231185 -14.356646 -14.779932 -14.020737 -17.73134 -12.995891 -15.134758 -17.24886 -22.341608 -25.46944 -24.250908 -19.228676 -18.825682 -24.240026 -25.694752 -23.668835 -26.60251 -25.68707 -26.060577 -20.19331 -19.454906 -22.750648 -25.650307 -22.850374 -21.396896 -19.003494 -21.78789 -21.667542 -26.50399 -27.477942 -23.698809 -21.953453 -22.605581 -24.069092 -22.669487 -25.476862 -24.05881 -25.935955 -29.2647 -26.825157 -29.537754 -24.70834 -22.58815 -23.275778 -27.352644 -31.210327 -29.336199 -28.762169 -33.45728 -32.43224 -32.90112 -31.72214 -31.283077 -26.081799 -25.934065 -30.576624 -34.255398 -29.657053 -29.137987 -26.954073 -26.157867 -28.387003 -30.56251 -28.623566 -23.694618 -29.059483 -25.110626 -25.179165 -29.98895 -30.925535 -25.829681 -26.962933 -26.389242 -26.49545 -23.522562 -23.372393 -29.331152 -27.915195 -27.94766 -26.510424 -23.54445 -24.117867 -26.540556 -27.07728 -27.464672 -23.439993 -23.325499 -27.73196 -27.24712 -27.512363 -30.387922 -24.783445 -29.01765 -30.237402 -26.934166 -31.01175 -29.392801 -25.445616 -24.125835 -31.724977 -31.385584 -28.912369 -27.878563 -25.825125 -31.876596 -28.58747 -26.774641 -29.039623
1521333338.203000 /muse/elements/raw_fft3 fffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff  8.863643 14.166095 11.464319 6.0127716 0.7134 -3.4661427 -3.2760432 -0.910916 -3.32707 -6.0702014 -7.8716154 -5.7776914 -3.387781 -3.95422 -6.7635055 -8.80327 -13.236307 -11.295751 -15.241713 -12.831787 -16.028503 -15.50195 -15.034923 -12.678791 -10.182534 -10.562865 -8.101498 -9.068789 -14.749725 -20.485796 -14.393614 -11.530233 -16.619032 -12.758058 -14.65513 -16.194475 -18.371817 -12.058264 -12.447581 -15.0157385 -17.37594 -20.82644 -18.488836 -14.130936 -17.247744 -16.27798 -12.511838 -13.675014 -13.0538435 -14.499839 -14.518578 -15.402355 -18.144884 -14.408331 -12.457705 -16.870056 -17.07636 -17.893396 -16.79603 -15.335916 -18.054806 -18.68571 -20.80254 -18.212048 -17.419012 -16.98216 -19.19951 -27.031109 -25.30364 -25.297714 -25.79333 -32.314667 -23.924133 -22.42651 -22.059193 -22.732683 -21.789698 -22.328756 -23.611881 -19.012152 -16.111456 -14.478766 -14.766959 -17.140177 -20.425133 -23.254679 -19.212591 -17.665174 -20.007067 -19.93297 -18.858438 -21.52876 -22.460188 -23.637756 -21.581741 -21.73046 -20.818647 -24.306585 -21.947475 -22.926662 -25.856083 -17.374165 -18.655191 -15.03744 -15.288312 -19.105637 -23.070772 -23.28073 -21.448755 -22.494173 -23.771343 -19.633848 -22.879631 -24.498796 -19.978418 -21.34826 -26.36236 -25.717531 -23.224422 -27.172672 -27.251657 -30.639585 -31.18347 -27.529922 -25.603073 -25.352875 -24.265915 -26.347626 -29.151041
1521333338.203000 /muse/elements/low_freqs_absolute ffff  1.325453 1.4182435 1.3503293 1.344378
1521333338.203000 /muse/elements/alpha_absolute ffff  0.63258344 0.28365597 0.01671298 0.49139488
1521333338.203000 /muse/elements/beta_absolute ffff  0.75215405 -0.18752241 -0.4011434 0.12575486
1521333338.203000 /muse/elements/delta_absolute ffff  1.2962 1.3772323 1.3123184 1.2972343
1521333338.203000 /muse/elements/gamma_absolute ffff  0.2745105 -0.78067124 -1.0283663 -0.19824956
1521333338.203000 /muse/elements/theta_absolute ffff  0.139296 0.37301838 0.2735852 0.35665923
1521333338.203000 /muse/elements/alpha_session_score ffff  0.11111111 0.27102804 0.12345679 0.24528302
1521333338.203000 /muse/elements/beta_session_score ffff  0.8235294 0.2982456 0.071428575 0.0
1521333338.203000 /muse/elements/delta_session_score ffff  0.39215687 0.6385542 0.4787234 0.2682927
1521333338.203000 /muse/elements/gamma_session_score ffff  0.21311475 0.21311475 0.0 0.20408164
1521333338.203000 /muse/elements/theta_session_score ffff  0.0 0.376 0.32520324 0.2293578
1521333338.203000 /muse/eeg ffff  815.91027832 857.034729004 819.200195312 820.845214844
1521333338.203000 /muse/eeg ffff  812.620300293 857.034729004 819.200195312 817.555236816
1521333338.203000 /muse/eeg ffff  810.975280762 858.679748535 817.555236816 814.265258789
1521333338.203000 /muse/eeg ffff  822.49017334 857.034729004 815.91027832 809.330322266
1521333338.203000 /muse/eeg ffff  820.845214844 857.034729004 814.265258789 801.105407715
1521333338.203000 /muse/eeg ffff  820.845214844 857.034729004 814.265258789 799.460449219
1521333338.203000 /muse/eeg ffff  812.620300293 855.389770508 814.265258789 801.105407715
1521333338.203000 /muse/eeg ffff  809.330322266 858.679748535 812.620300293 801.105407715
1521333338.203000 /muse/eeg ffff  814.265258789 860.324707031 810.975280762 802.750427246
1521333338.204000 /muse/drlref ff  1641935.5 1648387.125
1521333338.208000 /muse/acc fff  277.344177246 933.595214844 136.718963623
1521333338.208000 /muse/acc fff  269.531677246 941.407714844 132.812713623
1521333338.278000 /muse/acc fff  269.531677246 933.595214844 132.812713623
1521333338.279000 /muse/acc fff  273.437927246 933.595214844 132.812713623
1521333338.288000 /muse/eeg ffff  814.265258789 863.614685059 810.975280762 802.750427246
1521333338.288000 /muse/eeg/quantization iiii  1 1 1 1
1521333338.288000 /muse/eeg ffff  807.68536377 863.614685059 812.620300293 802.750427246
1521333338.288000 /muse/eeg ffff  807.68536377 861.969726562 812.620300293 804.395385742
1521333338.288000 /muse/eeg ffff  804.395385742 863.614685059 812.620300293 807.68536377
1521333338.288000 /muse/eeg ffff  797.815490723 861.969726562 810.975280762 806.040344238
1521333338.288000 /muse/eeg ffff  814.265258789 865.259643555 810.975280762 802.750427246
1521333338.288000 /muse/eeg ffff  814.265258789 865.259643555 809.330322266 801.105407715
1521333338.289000 /muse/eeg ffff  810.975280762 866.904663086 809.330322266 802.750427246
1521333338.289000 /muse/eeg ffff  809.330322266 866.904663086 807.68536377 804.395385742
1521333338.289000 /muse/eeg ffff  797.815490723 866.904663086 806.040344238 804.395385742
1521333338.289000 /muse/eeg ffff  801.105407715 865.259643555 806.040344238 804.395385742
1521333338.289000 /muse/eeg ffff  807.68536377 865.259643555 806.040344238 804.395385742
1521333338.289000 /muse/eeg ffff  809.330322266 868.549621582 804.395385742 802.750427246
1521333338.289000 /muse/elements/alpha_relative ffff  0.14822508 0.05368794 0.03787772 0.11667178
1521333338.289000 /muse/elements/beta_relative ffff  0.1750288 0.022032466 0.016284712 0.0457504
1521333338.289000 /muse/elements/delta_relative ffff  0.5781645 0.84234905 0.8670438 0.7322865
1521333338.289000 /muse/elements/gamma_relative ffff  0.058022484 0.005755563 0.003955394 0.022067543
1521333338.290000 /muse/elements/theta_relative ffff  0.040559117 0.07617498 0.074838355 0.0832238
1521333338.290000 /muse/elements/horseshoe ffff  1.0 1.0 1.0 1.0
1521333338.290000 /muse/elements/is_good iiii  1 1 1 1
1521333338.290000 /muse/elements/blink i  0
1521333338.290000 /muse/elements/jaw_clench i  0
1521333338.290000 /muse/elements/touching_forehead i  1
1521333338.290000 /muse/elements/experimental/concentration f  0.59465766
1521333338.290000 /muse/elements/experimental/mellow f  0.85436296
